Region,Soil_Type,Crop,Rainfall_mm,Temperature_Celsius,Fertilizer_Used,Irrigation_Used,Weather_Condition,Days_to_Harvest,Yield_tons_per_hectare
South,Chalky,Barley,888.6692698530508,35.856915407614835,0,1,Cloudy,125,6.554138813643143
South,Sandy,Maize,725.095326738744,25.89996031239153,1,0,Rainy,75,6.74645079523832
North,Loam,Barley,182.1967712204384,36.12870198630369,0,0,Sunny,79,0.9078263218867272
South,Peaty,Wheat,480.3797861550366,27.44191363169501,0,1,Cloudy,76,4.778853476374558
East,Peaty,Barley,236.33609241958507,33.72883232801227,0,1,Rainy,110,2.553140248900674
North,Loam,Soybean,276.5902568041454,23.49116815193841,1,0,Cloudy,75,2.87352195238809
West,Chalky,Maize,961.5968453126336,25.2945954588165,0,0,Cloudy,97,5.436492652469934
East,Clay,Soybean,341.7468754399703,33.3295270865989,0,1,Sunny,81,3.4347318593658382
West,Loam,Rice,413.6281499214175,35.61594961875624,1,1,Rainy,89,5.513358664297096
West,Loam,Wheat,782.9619430356629,22.799286126284944,1,1,Sunny,108,7.409269160502112
West,Loam,Soybean,324.017283658708,28.30671494961489,0,0,Sunny,135,2.402254287352137
North,Loam,Wheat,482.3095772008637,21.14226886424429,1,1,Cloudy,116,5.512157268552855
West,Silt,Soybean,814.4948748814855,18.4325942897904,0,0,Sunny,84,4.766445453409879
South,Silt,Maize,165.6168449407021,30.58451600747281,1,0,Sunny,115,3.2276505002914595
North,Loam,Wheat,489.9193050076555,24.02270266667019,1,0,Cloudy,118,4.122802249432686
West,Silt,Maize,949.341491007208,32.8011720036945,0,1,Cloudy,130,7.736166871604266
West,Loam,Maize,581.3709657401871,23.02333885601088,0,1,Sunny,96,4.649822099593301
South,Loam,Maize,799.2235927645158,38.000727147970494,0,0,Sunny,134,5.1753232033641865
East,Clay,Cotton,299.451773383073,17.358675291735555,1,1,Rainy,125,5.29264312982914
North,Loam,Rice,202.84069230505452,36.74475923753219,1,0,Cloudy,108,4.434912914282181
North,Clay,Wheat,492.02923986712176,24.437498577727677,0,1,Cloudy,69,4.412255591070383
East,Peaty,Cotton,151.3485451278617,17.103364777034006,1,1,Sunny,106,4.272724901088101
West,Peaty,Soybean,535.5389067208448,21.49223391834281,0,0,Rainy,71,4.177873109781452
South,Chalky,Wheat,812.8512027069664,34.85764507679403,1,1,Cloudy,113,7.521367443599243
North,Silt,Barley,982.0142776043422,15.9558474968789,1,0,Rainy,100,7.110873479473451
East,Peaty,Cotton,389.4758152749727,18.335153540613383,1,1,Sunny,64,5.140824265341562
South,Sandy,Cotton,826.2015035866259,23.944978443805237,0,1,Sunny,78,5.949738882803007
North,Silt,Cotton,583.7021068761237,24.38036508139878,1,1,Rainy,104,5.896968751167621
West,Chalky,Barley,148.3459818032522,15.91604178237345,0,0,Cloudy,119,0.9450502311690342
North,Peaty,Cotton,807.7322360182628,26.534523044501285,0,0,Sunny,91,4.051415156483683
South,Sandy,Soybean,210.57589379283243,21.93626371413253,0,1,Sunny,92,2.4724864524012533
South,Sandy,Rice,954.3768103017936,22.609166254178685,1,1,Sunny,102,7.257926616372485
North,Clay,Barley,666.9588302066918,21.378691022987898,0,0,Sunny,111,3.199885941257209
South,Peaty,Barley,871.262499436133,28.56635406517128,1,0,Sunny,132,6.306083910871857
South,Sandy,Cotton,755.9067988713001,35.01020628352795,0,0,Rainy,131,4.661189552281197
South,Loam,Barley,340.29586187925395,32.009844251238206,0,1,Sunny,109,3.8402580648846265
West,Silt,Rice,623.4747095730568,16.423162823531758,0,1,Cloudy,136,4.499749764166152
North,Clay,Rice,357.39491439771245,33.235991895486734,0,0,Rainy,75,1.6943748522058415
South,Loam,Maize,858.059371920341,17.669330260444116,1,1,Rainy,147,7.668559417365711
North,Silt,Wheat,350.269375034385,19.13069509639257,1,0,Rainy,112,3.2945120888679305
South,Chalky,Cotton,364.4429145456337,26.407569651160536,1,0,Sunny,106,4.421417276279438
South,Silt,Rice,645.7733299170104,19.0482112650823,1,1,Rainy,115,5.365831194409563
East,Clay,Wheat,399.2576844770167,30.546110042547912,0,1,Rainy,96,4.541295983850332
South,Sandy,Rice,418.4242368099987,24.66225697177972,1,1,Cloudy,76,5.318653990192846
South,Peaty,Rice,214.146267725718,28.305065323705687,1,0,Rainy,114,2.620533486390373
East,Peaty,Wheat,526.0298305173108,32.15060313188427,0,1,Rainy,106,4.774962494193513
North,Sandy,Barley,605.7059310835119,29.109181928606347,0,1,Rainy,76,4.405394944335235
South,Clay,Rice,170.51634130653076,36.06430279238376,0,1,Rainy,107,2.014330876517776
South,Chalky,Soybean,705.0014422557823,34.658664163697686,0,1,Cloudy,138,5.421435579088596
West,Peaty,Rice,759.433950415209,28.209555006829405,0,0,Rainy,107,4.966196150570663
West,Chalky,Cotton,415.84610236017744,38.25640136798357,0,0,Sunny,124,3.1229912807965245
West,Chalky,Cotton,740.3251443005084,39.93495633378927,0,1,Rainy,95,6.185217272575486
East,Silt,Barley,526.3382568089552,30.164337896178104,0,1,Rainy,87,4.21139147601379
North,Sandy,Soybean,944.6018154957196,31.77192310899469,1,0,Sunny,78,6.344122103371177
South,Clay,Barley,950.5473974084388,19.151968619398644,1,0,Cloudy,101,6.265273978232036
West,Clay,Wheat,523.3348430604848,24.50542851840468,0,1,Rainy,103,5.470843131273197
East,Sandy,Cotton,668.4589444689695,28.12846661859645,1,1,Sunny,76,6.638422456784135
East,Peaty,Soybean,383.7368074711206,33.61536005883267,0,0,Cloudy,81,2.1056654738497884
South,Chalky,Cotton,437.8061231728408,30.473939604915167,1,0,Cloudy,100,4.801482130582241
East,Loam,Wheat,480.6095967082204,18.34083874175916,0,1,Sunny,135,4.393792169807988
North,Loam,Maize,365.07113847067046,38.61295379303351,1,0,Cloudy,61,4.1442978740934855
West,Loam,Cotton,176.98579237998038,39.54573050660986,1,1,Cloudy,73,4.8468765637021205
West,Chalky,Cotton,483.25530703384027,15.887895438681763,1,1,Cloudy,65,5.166269699771162
East,Peaty,Maize,500.6369188556365,20.745174803965845,0,0,Sunny,132,2.954413601810454
North,Clay,Maize,797.0501629826775,25.622176574876192,0,0,Sunny,144,4.78618931421671
West,Sandy,Rice,560.6988892709667,15.013310072371686,0,0,Sunny,64,3.3010605060447262
South,Clay,Rice,666.1876957957483,27.92667023839584,1,0,Sunny,102,5.511592938273191
South,Clay,Wheat,501.49924324989473,16.487330576167597,0,1,Sunny,98,3.2137630715848164
West,Chalky,Barley,564.9392316626272,20.76537567296004,0,0,Sunny,77,4.115639266586555
North,Peaty,Cotton,949.8734617697154,17.575395887013446,1,1,Rainy,103,7.882022362795408
North,Loam,Cotton,107.01248834521044,26.29671914236659,1,0,Rainy,131,2.917081427635985
South,Sandy,Rice,165.70806422338725,31.059696946182942,0,1,Cloudy,133,2.873066770996832
West,Loam,Cotton,530.9105593786455,37.86060628128783,1,1,Rainy,65,6.569065821721651
North,Silt,Wheat,559.0858443359807,35.83828858613643,0,1,Rainy,98,5.529067802001829
East,Peaty,Cotton,628.376811702114,18.68663823403923,0,1,Sunny,114,5.583394983744834
East,Silt,Cotton,240.399168814845,26.975625458355942,1,1,Rainy,124,5.393448095120859
South,Loam,Rice,456.5399275398379,35.21614761138571,1,1,Sunny,129,5.358341750456074
West,Silt,Cotton,249.06352959018943,27.326698255358096,0,0,Cloudy,103,1.31895517322069
North,Peaty,Wheat,791.6701735188889,32.303842282272946,0,0,Cloudy,134,3.721681959036253
North,Loam,Barley,198.90276462644024,19.98382499088435,0,0,Rainy,125,1.248976784913351
West,Chalky,Barley,164.31639111827815,17.361234701466547,0,1,Sunny,131,2.28587056578112
North,Chalky,Cotton,414.8562736487208,25.41987325037746,0,0,Cloudy,138,3.000750298727759
East,Sandy,Barley,592.0079444725814,35.833188302466766,1,1,Cloudy,100,6.041286877826034
West,Loam,Soybean,252.03530653914456,25.617498013169232,0,1,Sunny,140,2.564958964572773
West,Clay,Soybean,382.22147645080526,24.8559152466274,1,1,Rainy,61,5.220039171088983
South,Peaty,Cotton,924.1648166172272,38.39043854061532,0,1,Rainy,115,6.206183965149175
South,Chalky,Soybean,357.75657692361614,27.135319736890352,1,0,Rainy,111,4.829547815409477
East,Peaty,Cotton,750.3254896231724,26.741590877454616,0,1,Rainy,105,5.966582050489934
South,Peaty,Wheat,698.7114133872691,37.165904906162496,0,0,Rainy,84,5.2821645706901705
North,Sandy,Barley,256.48434303001284,36.14786298619136,0,0,Sunny,82,1.9133109408054216
North,Peaty,Soybean,645.967248826057,15.79999505503006,0,1,Sunny,145,5.510334247561554
West,Sandy,Cotton,248.02246261576389,20.22998358528065,0,0,Rainy,121,1.5874686158187068
West,Clay,Wheat,952.8250117490484,21.12827518304756,0,1,Cloudy,121,6.607824552766634
East,Clay,Rice,898.7338681208231,16.357953286820198,1,1,Sunny,106,6.13367229257028
East,Silt,Barley,762.0670884506218,27.91667357668161,0,0,Rainy,131,4.879883498788127
East,Loam,Wheat,595.4664857020455,18.31708962583359,0,1,Sunny,78,4.168178802586985
West,Chalky,Maize,341.8138979868156,30.51261006209925,0,1,Rainy,92,3.474960126777894
East,Chalky,Wheat,129.00263377537414,29.82164902759442,1,1,Rainy,84,3.604647177280748
South,Peaty,Cotton,880.720248707884,22.03325255551629,0,0,Rainy,74,4.0682606958795215
West,Silt,Maize,287.6451139393702,35.64756100153062,1,1,Cloudy,100,5.092064542901338
North,Clay,Maize,444.7803652347255,32.479752691770045,1,1,Sunny,130,5.416911417097364
South,Silt,Cotton,293.718989678822,35.968914493520955,1,1,Sunny,78,5.784338589203581
North,Clay,Soybean,270.59242565641046,22.849057249133,1,1,Sunny,112,4.296990935273224
West,Peaty,Barley,234.0532134435869,28.407119798537728,0,1,Rainy,73,1.984841252602789
North,Chalky,Wheat,529.2273317377599,21.97953309497304,1,0,Cloudy,89,4.393453894696868
West,Clay,Soybean,211.58322712273463,26.842676596880544,0,1,Cloudy,122,1.649284146346439
North,Peaty,Rice,708.0707900817306,27.26108791137828,1,0,Cloudy,140,5.447973356829605
West,Chalky,Barley,323.8785326462092,25.54786026826718,1,0,Cloudy,118,2.9721420195111548
South,Silt,Maize,942.627832423007,37.1307067241432,0,1,Sunny,149,6.688137830297534
South,Sandy,Rice,649.9297219335887,29.876816429644933,1,1,Cloudy,77,7.346762040023747
North,Silt,Barley,393.0190001153195,35.15656372459915,0,0,Sunny,115,2.5950981070247776
North,Loam,Wheat,903.715937863152,24.77856984824613,0,1,Cloudy,124,6.938500860122634
North,Chalky,Rice,653.2142346859226,19.371973563671848,0,0,Rainy,117,3.653957594876544
West,Sandy,Rice,426.95485018053824,15.785871030998752,1,1,Rainy,139,5.003589901382201
South,Sandy,Cotton,294.71953994600415,35.26990728292955,1,1,Rainy,85,4.548365222789303
North,Loam,Cotton,396.631654296692,18.79850884494502,0,0,Rainy,91,1.8324157661345613
North,Chalky,Cotton,633.2834677655142,28.671521623387896,0,0,Rainy,137,3.973400253810573
East,Silt,Maize,132.94685179372817,23.31845634091671,1,0,Cloudy,121,2.4982380720018136
West,Clay,Maize,469.4206987275735,27.379467843000157,1,1,Rainy,61,5.572572740460746
North,Clay,Cotton,143.48167734475177,33.29491397045622,1,1,Sunny,148,4.466905470491899
East,Sandy,Cotton,657.9286669564661,16.124539334020387,1,0,Rainy,82,5.122159513049717
South,Loam,Maize,895.1034688985893,37.67233993845309,1,1,Rainy,75,7.479127762376266
South,Clay,Cotton,192.98708429749277,31.56120526474719,1,1,Sunny,138,4.466883914872411
North,Sandy,Maize,196.27974864936283,18.287391060260227,1,0,Sunny,124,3.228693357076467
West,Silt,Wheat,502.8616535115359,31.34644338097126,1,1,Rainy,87,5.919113587285176
South,Chalky,Maize,199.20606810667056,38.77624248744279,0,1,Rainy,146,3.603819351468682
West,Clay,Soybean,964.7451291642104,37.87641158338406,1,0,Sunny,126,6.976688866305053
East,Sandy,Cotton,635.4400584894735,25.36955759057647,0,1,Cloudy,90,4.8953674812450565
North,Loam,Maize,929.0695379687428,39.65337999183582,1,1,Cloudy,125,7.706621584801431
South,Loam,Barley,975.3758670634434,38.83888621940379,0,0,Rainy,78,5.356084707841514
North,Chalky,Barley,508.3484455015087,20.874784530317363,1,0,Sunny,109,5.294503476666323
South,Sandy,Maize,408.7702232109461,33.73442112086617,0,1,Rainy,100,4.342294648340359
North,Clay,Soybean,613.13551525051,16.717291322075315,0,1,Cloudy,102,4.565899523855965
West,Chalky,Cotton,208.5589792147939,34.248271937528514,1,0,Cloudy,109,3.420801836097246
East,Sandy,Barley,746.1232441447639,29.979752903833084,1,1,Cloudy,73,7.280967621128338
West,Loam,Cotton,345.1818409964468,17.695721710097235,1,0,Cloudy,100,3.5994280128471594
South,Clay,Barley,812.1767202477159,39.61725860389866,1,0,Rainy,71,5.649128318846171
South,Chalky,Barley,804.2721261465704,36.88487372010904,0,1,Sunny,93,5.362021142810246
East,Silt,Maize,626.6316256680369,29.738046203859334,1,1,Rainy,66,6.893540185712221
South,Chalky,Barley,117.90161025246924,26.87329287076393,0,1,Rainy,147,2.9317413323080768
South,Clay,Maize,329.29647123744667,30.17887179428873,0,1,Rainy,69,3.8660650149184335
North,Loam,Maize,230.1121139781431,20.615496278535165,1,0,Sunny,107,3.168464786290258
East,Chalky,Rice,780.144058326728,29.417552079945505,1,0,Sunny,100,5.699546357986717
North,Silt,Wheat,702.6158698149218,26.116379782149806,0,0,Cloudy,118,3.997615801617636
East,Loam,Soybean,227.79649724940276,15.67405769431668,1,1,Sunny,113,3.5417569800935347
South,Chalky,Rice,961.2415615581284,17.028639827918372,1,0,Sunny,97,5.939041086082186
East,Chalky,Cotton,897.7060937723734,21.72707223030829,0,1,Sunny,131,6.20305671517323
East,Sandy,Maize,775.7101173452373,35.77925529746224,0,1,Rainy,125,5.295260116874481
West,Clay,Soybean,380.03933462442245,21.694674383058647,0,0,Cloudy,132,2.429149416461649
West,Loam,Rice,185.1811663263488,35.65624396681717,1,1,Cloudy,73,4.25272394845052
West,Silt,Cotton,912.5136373758536,38.56576236884736,1,0,Rainy,94,6.858214173493948
West,Silt,Maize,862.1050672636055,18.86047962501152,0,0,Rainy,114,4.534229501207654
East,Clay,Soybean,546.9497558328289,24.085490149117533,1,1,Cloudy,97,5.784313071337055
North,Peaty,Barley,939.687949921613,32.38458755148457,1,0,Cloudy,87,7.533406009233631
South,Clay,Barley,254.13148688452765,15.972313594941085,1,0,Rainy,129,2.9369819083365365
East,Clay,Cotton,473.3709104985916,19.81239187461902,1,1,Sunny,93,5.512525240798643
East,Silt,Rice,952.1649480503625,23.94193461767602,0,0,Rainy,116,5.486459160994564
South,Peaty,Maize,368.4595539187431,29.811113636038165,1,0,Cloudy,82,3.333107647285316
South,Silt,Barley,297.6795176512814,37.34828424628601,0,0,Rainy,66,2.737632715703996
East,Sandy,Rice,206.46569847961348,27.45637799143677,1,0,Cloudy,82,2.4390851966942244
West,Silt,Soybean,315.2241753040611,35.50535470173634,0,0,Sunny,146,1.7485461543211975
West,Chalky,Wheat,140.08096078659057,17.78210608436801,0,0,Sunny,66,0.6833081063442283
East,Sandy,Barley,932.8866164354952,32.82860718049324,1,0,Cloudy,81,6.186364454388177
East,Clay,Soybean,104.56284445660566,22.097046774199026,1,1,Rainy,80,4.066358510042325
North,Clay,Wheat,897.7151592458804,31.066336051663978,0,1,Rainy,111,6.537291544531822
East,Chalky,Rice,791.336353934177,35.751454713832985,0,0,Cloudy,141,4.130038449109946
East,Silt,Soybean,355.4037687070141,30.88150105448161,1,1,Cloudy,84,4.747673125380923
South,Sandy,Rice,545.6339303190664,22.057785003753,0,1,Sunny,144,4.128559758942158
North,Sandy,Rice,978.288883888314,28.44638914522932,1,0,Sunny,70,6.611794388247579
East,Sandy,Cotton,212.49041325122715,39.16755018322846,1,0,Sunny,96,3.332975890231108
North,Loam,Barley,254.89773902451955,37.73498849185371,0,0,Cloudy,88,3.011471443958253
East,Loam,Soybean,217.52579143713217,22.71995099806364,1,0,Sunny,122,2.6634631397819364
East,Peaty,Rice,902.9368211525056,30.215679867758556,1,0,Rainy,86,7.197474721263502
East,Peaty,Soybean,613.4349654779822,19.680138766606586,1,0,Sunny,101,5.369434470614587
East,Silt,Soybean,465.47747129478455,18.640623548080107,1,1,Rainy,123,4.961884093276718
South,Sandy,Maize,112.74720712519928,21.95832647345304,1,1,Cloudy,129,3.8571606355153394
West,Chalky,Maize,422.0803655316056,22.487806439233506,1,1,Rainy,98,6.042056702169403
East,Peaty,Barley,753.9833471460455,22.28486682222135,1,0,Rainy,113,5.783566889890475
East,Peaty,Barley,842.3383167597301,20.342721647703527,0,0,Sunny,115,4.787083853977912
West,Silt,Rice,923.0650869392456,18.778977715419472,1,1,Sunny,66,7.832591431344376
East,Silt,Rice,276.4371743653339,34.66986550117386,1,1,Rainy,127,4.351450094720194
East,Clay,Cotton,324.7890458139163,17.45084181584605,1,1,Cloudy,91,5.32823321774433
South,Peaty,Rice,221.4606625164857,21.143155276592463,0,1,Rainy,116,3.5846868804263354
East,Clay,Cotton,107.69849618654511,26.549669647649917,1,1,Cloudy,127,4.000493571180312
North,Silt,Rice,854.2392151248478,18.179755901761368,1,0,Cloudy,97,5.150839432357618
South,Clay,Wheat,184.96297670311424,25.470620017590957,0,0,Cloudy,92,2.100518041393082
North,Clay,Maize,324.541750188016,38.340719344753055,0,0,Rainy,143,3.4028807985775957
South,Silt,Wheat,122.98383551004092,34.183514647117846,1,1,Rainy,70,3.649228436447788
North,Peaty,Soybean,283.57429371797457,29.33620097592063,1,0,Rainy,117,3.5947720125994174
East,Sandy,Wheat,320.5455194310646,37.979169914584936,1,1,Cloudy,103,4.317769522525199
West,Silt,Rice,171.67712170100572,15.52596801145893,0,1,Sunny,122,3.175865680684764
South,Clay,Rice,568.2343223584656,19.097597436204307,0,1,Sunny,82,4.3504330852567525
South,Sandy,Cotton,901.3655023408152,28.00738969438457,0,0,Rainy,84,5.208233206008004
East,Sandy,Rice,553.7549546540604,35.266265950827794,1,0,Rainy,66,5.5102008456091385
East,Peaty,Wheat,829.5732623007732,23.21614459547329,1,1,Cloudy,103,7.8120489748426225
South,Peaty,Soybean,649.6809189483903,15.116264594914773,1,1,Rainy,80,6.123295724212968
South,Sandy,Rice,501.6649062563844,15.986862602831634,0,1,Rainy,101,3.965661312851173
North,Chalky,Soybean,131.31668261584647,28.04185866538128,0,0,Sunny,61,1.1166352589700193
East,Loam,Cotton,222.28943259366187,36.975462151065145,1,1,Sunny,94,4.927489471589791
West,Sandy,Maize,322.7643612365155,39.78846097351649,0,1,Rainy,85,4.463540848405807
South,Peaty,Wheat,247.2300608261536,28.896746741041746,1,1,Cloudy,136,4.102845306016169
East,Sandy,Barley,593.5812367821651,37.186569363720906,1,1,Cloudy,66,6.8682393066588725
North,Loam,Barley,635.1232718272665,22.49847230478051,0,0,Rainy,62,3.576478135411479
South,Clay,Wheat,182.79111964344057,22.588374178221965,0,1,Rainy,69,1.9757471248125456
North,Sandy,Barley,991.1776793979616,36.87269317203668,0,1,Sunny,60,7.183291266137379
West,Clay,Cotton,131.5492299534815,30.018097277382367,1,1,Rainy,89,3.8827026904356448
West,Peaty,Soybean,548.834826479725,15.264327339643772,1,1,Rainy,69,5.658899604026397
West,Peaty,Rice,947.3317735118192,36.339241653205136,1,0,Rainy,130,7.592583799442354
South,Chalky,Wheat,965.3691695291172,25.267957858441022,0,0,Cloudy,122,6.223917597308756
West,Loam,Wheat,232.762032799842,15.008395604744582,0,1,Rainy,114,3.3534231071609417
South,Loam,Maize,869.8317311029547,17.227385743489766,0,1,Sunny,85,6.14020969492991
East,Sandy,Barley,247.3379347062465,33.84514277729093,1,0,Cloudy,105,2.1625072301771917
South,Peaty,Barley,525.472008770583,24.20918754932557,1,0,Sunny,104,5.205479231665716
South,Clay,Wheat,748.5969797009628,25.99787393565604,0,0,Sunny,104,4.526257074080268
East,Chalky,Rice,231.8809549074148,17.804805903932074,1,1,Sunny,108,3.517012751625733
East,Silt,Barley,206.7276094856913,16.527721872486985,1,0,Cloudy,115,2.805544147420089
North,Loam,Cotton,569.4546242914803,30.06305546993245,0,0,Sunny,110,2.7621234616010826
North,Loam,Soybean,445.2298434436371,25.06409233606749,1,1,Sunny,113,5.184152132155857
West,Clay,Wheat,178.73030769611586,35.950592820852044,0,0,Sunny,66,1.5650648688021749
North,Chalky,Wheat,684.4100763953721,32.6278483948225,0,1,Sunny,94,5.493737247253483
North,Silt,Wheat,727.170767953014,27.56091559884591,1,0,Rainy,139,5.11247794794088
West,Clay,Rice,795.0199218134344,31.659751505563744,1,1,Cloudy,113,6.551477130766458
West,Chalky,Maize,305.1163633228358,20.651465947990022,0,1,Cloudy,103,2.770502484702867
West,Chalky,Cotton,146.35742120444556,32.66658359914185,0,0,Cloudy,96,1.815072573916574
